id,puzzle,solution,time_sec,difficulty
2853114,....25.3...1.4......8..16..........25.7..4.6...2.9...1.....6.8..4........3.9...5.,974625138361849725258371694493168572517234869682597341725416983849753216136982457,0.717,2.2
2063127,....97....364..5...4.5.8.1.4..9...2756....1.........9..9.7......8...5..4....8...3,851697432736421589942538716418956327569372148327814695295743861183265974674189253,3.577,2.1
1310914,.......2..3.......79..4..6...5.12..9..8...5....4.9.68.....73....1.............4.5,856937124431286957792541863365812749928764531174395682549673218217458396683129475,75.717,1.9
2241735,.....192.6...9...35....7....4..7...9.6..1.5.8..9.6.47......3.8.914..8............,473581926681294753592637841845372619267419538139865472726953184914728365358146297,3.031,2.3
863493,.5..7.4.1.6...4..9.7...8...1...2...74..8....52.....8.....43........8.5....9...6..,952673481861254379374198256186325947437869125295741863518436792623987514749512638,7.378,1.8
899548,2......45.....89........3.7..46..52.7.5..91.......1.....14.....57..3.......9...6.,218793645347568912659124387134687529785249136962351874891476253576832491423915768,1.310,2.6
150827,......5.7......49.7...59.1...43.12....32..9.58...4......61...2......81.3..2.....9,941862537265713498738459612574391286613287945829546371396175824457928163182634759,16.979,2.9
649689,4.......3....4.5.658.6...7....8271.5..3..68..............4..7..7..25..4.13.......,416785923397142586582639471649827135273516894851394267925463718768251349134978652,11.074,1.2
1297234,.5..9.4....43....1..7...8.....4..5.....75...2.2...9.6.....7....4.61....5.9......6,251698473984327651367514829139462587648751932725839164512976348476183295893245716,51.705,1.8
2336841,...7...68..2..6.14.8.3......781...3.9..5.2..1.........3...9.2.....6.....14.....96,491725368732986514685314972278169435964532781513478629356891247829647153147253896,28.415,2.8
7477,....8..7..76.3...9.2...5.4.2..6....569............1......7...5.71.....83..3.....2,349286571576134829128975346237648195691527438854391267982713654715462983463859712,44.199,2.2
1900343,1...8......6.......4..36.7....7..6...1..64.....9.....2..2.....7.3.5.8.1..7.4..9.5,127985364396147528548236179483792651215864793769351842852619437934578216671423985,12.279,1.7
2970763,....26.1.6.7............9....4.9..632.......4.9...3......2..1..5..81......3.4..2.,389726415617954382425381976754192863231568794896473251968235147542817639173649528,28.242,1.6
144871,.139.....2.4.7.1.67...2..8...7....94...6.78......3..6......3.47..98.4..5..6......,813946572294578136765321489637185294142697853958432761581263947379814625426759318,0.062,1.3
1705960,.2...46..35...2.......1..4....3..12.....5.9..57.....36..85....3....4..719........,821734659354692718697815342486379125132456987579128436748561293265943871913287564,14.777,2.0
1358956,7..1..8....167...54........8...6.1....3..9.2...95..........6.......98.4..1..2....,792153864381674295456982317845267139173849526269531478938416752527398641614725983,79.344,3.0
1679504,....765.....42.7....8....2.8..63...2.7...9..1..2...4..2.6.8..53...........3..1...,421876539569423718738195624815634972674259381392718465246987153157342896983561247,4.357,1.8
2806850,7.6.5.18.......25..1.4....6....2.4..9.5.......735.4.9.........213...8.4...9......,796352184384691257512487936861923475945876321273514698458139762137268549629745813,14.718,2.8
2603122,8.....7.6.....5.3...2....8.7...4...5.64..7..159....6...4..16..7....9......9..8...,835924716916875432472361589781649325264537891593182674348216957157493268629758143,11.808,1.1
1383900,85...97...31...5.....16.....7..8.4..5........9.....12......1.84..26...5....24...1,854329716631874592297165843176982435528413679943756128769531284412698357385247961,11.018,1.5
1228605,.7.....42..8153......2.......4......86..42.5.1....69..5....972..39..7............,375698142248153697691274835954731268867942351123586974586419723439827516712365489,47.023,1.5
502998,.49....1.2.5...64....68.....2...84.5........33....982....8.......6.2....15..7....,649257318285391647713684259921738465568142793374569821497816532836925174152473986,66.554,2.8
1967822,...2.3.....456....72....51...218.4..4...3..8...6........8.....3.5...6..1...8.9.4.,865213974194567328723498516372185469419632785586974132948721653257346891631859247,5.767,2.0
2504973,...5..1.....3.96....3..4.858.......4....2...67.21..9........4..2...8...7.6...3...,624578193578319642913264785856937214491825376732146958385792461249681537167453829,0.729,1.6
2544299,......39.6...41....8...74...1....92...8.3...1..5..27...9..7418...2......75..6....,174825396629341857583697412417586923268739541935412768396274185842153679751968234,2.331,1.2
533327,..98..37....4...9.821.........5..2...6..8......2..7..3.8.9..4...36....5...7...9..,649815372753462198821739645378591264564283719192647583285976431936124857417358926,17.144,2.7
1802092,...2.....43......9..8.5.6.2.7...........1..53..5...47.2..7...31..9..4.6.....8....,561298347432671589798453612873542196946817253125936478254769831389124765617385924,2.990,1.3
871283,16.5...8...7....9.9.......1.7.8....6....63..2..8...4.....25.6..7....1..9....49.2.,163592784287416395945738261371824956594163872628975413419257638732681549856349127,4.320,2.7
1324500,.......8678............574.....6....53.7..6...9..4...3..2..6.....52948.........7.,459127386786439512213685749821963457534712698697548123142876935375294861968351274,22.593,1.3
2340166,.3..68..7....1...56....9...2..4..7.9.5.9...1......7.4..1.2...84.........867.....2,132568497948712365675349128286431759754926813391857246519273684423685971867194532,1.172,2.8
1511132,..75........9.6.5.36..7...8..87..........27.1.2..8...4.......1..71.6..2.5.....9..,197538642284916357365274198618745239453692781729183564932457816871369425546821973,2.661,1.4
685780,.12.4..65.9........56....1....8...7...15...2...547.6..9.....7.8.....8....4..6....,812347965794651382356289417639812574471596823285473691963124758527938146148765239,6.724,2.4
1504993,7...3......5.8..7..9.4.1.2.........4..9...3....67.2....5.39.1.......47..8.1...6..,784235916215689473693471528178963254529148367346752891457396182962814735831527649,6.210,1.3
1300298,......6.2.........326..71..9..1.3...8.....9...45....1....2...4329..58...6..3....9,579814632418632597326597184962183475831745926745926318157269843293458761684371259,0.857,2.1
2339226,13.5.....8......16.96..........3...9.6....723...6..8.4.5.17....3....259..8.9.5...,137526948825794316496381275548237169961458723273619854659173482314862597782945631,60.448,2.1
1729723,....47...9.1.......75...1..1.9.6.......2..79..6.85...132............3..4.......82,283147569941685273675392148139764825458231796762859431326418957897523614514976382,3.072,1.6
1768042,57..1..6..39..4.7.2.6....93.......32.9.2...56.........3..5.1.......9...7.5..4....,578913264139624875246758193465189732891237456723465918382571649614392587957846321,47.671,2.5
866045,....761..7..2..5.3.59....7......1...8....4.5......36...6.....8.945..7.6.......9..,432576198786219543159348276624751839893624751517893624261935487945187362378462915,110.465,1.3
1395822,.....9.....152...664.....3.......65.8...1..2....9.2..4....8..4.3.......5.....678.,253649178781523496649871532412738659896415327537962814165287943378194265924356781,10.049,1.4
1188397,5....9...6......7..89..7....1...3...7..2..5..2.8....9194.7..2.....6.8..3...4.....,574869132621345879389127465415983627793216584268574391946731258152698743837452916,56.647,1.6
1528203,....7.3....1..9...8.....72..2.1.5...4.....8...6...84.........5.9...3..84.4.5..2..,652871349731429568894653721328145976419762835567398412283914657975236184146587293,41.395,2.4
214482,...5....97.5.8.2.3.......6..9...4..5...8.56...6....3...7..29.....1.4....3.4......,286513749745986213139472568893764125412835697567291384678329451951647832324158976,13.442,1.7
504949,1....63..65....2..3.2..4..15...9..7.....67...2..51......4...7........6......3.1.4,148926357659371248372854961516493872483267519297518436964185723831742695725639184,9.528,2.4
2064741,.....5..2...69..8.2..8........4.75..6.41....83.....2.......1.3.43.9.61.5.19...6..,798315462145692783263874951982437516654129378371568294526741839437986125819253647,10.160,1.5
804410,....4..1.2..7.85......2.37.34..9..2..7...18...8......98..1...4......96..1...3...2,597643218236718594418925376345896127972451863681372459823167945754289631169534782,8.233,2.8
2061482,.9.1.....4...5....5..9.4..8..82...6.........7....65.91.3..8.....67...4..8...395..,392178645481653972576924138158297364629341857743865291235486719967512483814739526,15.067,1.8
2956073,1...7...3...65....2......6......3.2.5.7.8.....1...7.8...8.3...1.4....7..9......56,165872943389654172274391865896143527537289614412567389758436291641925738923718456,42.105,1.5
229771,....2...864.8..1..3....76.....16.......7.8...4.7....6...2......7.....9.5531..68.2,179624358645839127328517649953162784216748593487953261892375416764281935531496872,1.056,2.7
619383,836..........265.......3...2...378...6.....3..5...1.274.7.....2.1.5.........4.39.,836195274179426583524873916241937865768254139953681427497318652312569748685742391,5.329,1.7
2235150,98.2.......1..3.5.6.5..4..........2.....9.47..1.7..9..32.6....159......4....3..9.,987215346241963857635874219759346128862591473413782965324659781598127634176438592,2.674,1.6
938336,2.9.1.......5...26.6...71.....8....9..2.6..1.5...4..8....3..9...9....43...8..2...,259618743417593826863427195674831259982765314531249687126354978795186432348972561,9.506,1.4
257406,93......4......6.....268......8..91.7...56..2.......6.681..4.....7.1.....2....3..,936571284812493657574268193263847915798156432145329768681734529357912846429685371,73.501,2.8
786452,.47....895.........6..58..71.8.2.........3..8...4.9.3......1...7.6...4.2..2.4...3,347162589581794326269358147138627954924513678675489231493271865716835492852946713,6.386,1.3
780888,5.97...1..1..3...6......8...7..9.......38.1...246....3..7....2..3.9...6.....5.4..,569728314718439256342516897873192645956384172124675983497863521235941768681257439,30.083,2.3
2540413,3.751...2.2......5.6...9....76...9....4..6...9523..41.....6..........53......4..8,397518642421673895568249371176452983834196257952387416743865129689721534215934768,10.371,2.4
561494,..........37.429..4..1..8.7..6..3......9.5..8..3....5..2.5.83...9.4......1......2,862759143137842965459136827586213794241975638973684251724568319398421576615397482,6.435,1.6
1304565,......5.9.71..9......6...249......1.7.3..........138.......43...64..8...3.9.6...2,632841579471529638895637124948756213713982465526413897157294386264378951389165742,9.195,1.9
1681321,.9..8..5....2....315......44.1.9.5.....1...9..8.37....6..8..3..3.....6.......6.78,293481756864257913157963284421698537736145892589372461675814329318729645942536178,25.225,1.4
1358061,....89...........648..1..3.5.....6.3..3.6.25..7.2..9..6.........9...25....7..8.4.,362789415715423896489516732528194673943867251176235984654971328891342567237658149,11.826,2.2
1835865,.4.2........7.46..6.83...7.75.6...3.9....1.2.....3...9........38....67..1.4......,547268391329714685618359274751692438963481527482537169296175843835946712174823956,17.256,2.2
2431099,5..31....1.9.4..87.....82..3...8..6.......92.........1..6........3..65988...95...,582317649169542387437968215315289764678451923294673851956834172743126598821795436,5.270,1.4
2653616,.6..4...5..2.974........2.7.346.15..61...9.......3.8..28...56..4....6....9......1,867342195352197468149568237734681529618259374925734816281975643473816952596423781,3.721,2.0
2084327,.85....69..26...8......14..5..21...449....2.......63...6.4...2.9........2..9.3...,385724169142695783679831452538219674496378215721546398863457921954162837217983546,12.821,1.4
1007579,.9..3.284.....856.....62.............2...1.5..48.5..1..3.4........5..74.2.....9.8,691735284372148569485962173516374892723891456948256317137489625869523741254617938,10.973,1.3
1716976,3..7...9...........29..6...2...8.17.6...4..2...4..26.9...82..3.....5.4...8...1...,346715892751298346829436715295683174678149523134572689567824931912357468483961257,37.318,1.7
2724976,2.9.13.8.3....5....1..7.6...6.7.........3.94.59.4...6........3.1..59........8.2..,259613487376845192814972653461759328728136945593428761987261534132594876645387219,6.062,1.8
1422770,3...1..984...8..62.....3....4.....19.98........12....526.17..3.8...........4...2.,327614598415987362986523471542836719698751243731249685269175834874392156153468927,5.823,1.3
1553216,8.....1...9.....4....9.172.9..15....7....8.5....4..6.3.........2.3.6.....6....93.,827346195691275348345981726936152874714638259582497613479813562253769481168524937,1.708,1.3
338349,4.6.2...7...95....2..........42.....16....49...7..4612....1..5....6...79.81......,496128537378956241215437968934261785162875493857394612629713854543682179781549326,1.152,2.5
418830,..956...4........8.6.3.21..95...4..2......7..21..7..5....8..23...6..7....8......1,879561324132749568564382179957634812648125793213978456491856237326417985785293641,8.209,2.5
2926138,7..4...5...4.6.3...1..57..6.9..7...4..8.......5.3.4..19..63.1....67............9.,769413852524968317813257946391875264478126539652394781945632178136789425287541693,5.875,2.3
1604028,.7.9..6..2..1...3..4..6...51.4.3.....8...4.169......2...........5.318......52...7,571943682296185734348762195124639578783254916965871423632497851457318269819526347,0.200,2.5
2304209,.6.74.31..3....4.69........673.8.....4..5...72...6.....5...8.....26..1.3.9..3....,568749312137825496924316785673982541849153627215467839351278964782694153496531278,5.273,1.1
721140,6..3..78..14.7.6.........94.6...........8..5..71.293..1......25...79.....9...3...,629345781514978632783216594965431278342687159871529346137864925456792813298153467,0.450,1.2
275860,.......9....8...269...367...1.2..4..6.4........8....75..3..9..7.8..62.....2....4.,846725391371894526925136784719258463654973812238641975163489257487562139592317648,14.126,1.8
